"name","longitude","latitude","prov","day","key"
"Firoloida desmarestia",-97.3691329956,27.3733863831,"obis",NA,"02640991-09df-4ffd-ab29-c16def885ee7"
"Firoloida desmarestia",-125.983001709,6.16699981689,"obis",1975-01-28,"0379d505-4c13-4c2e-9898-8e3f4eaafeed"
"Firoloida desmarestia",63.420277,-19.678333,"obis",NA,"09836f23-780a-4039-819b-ca2976e514c8"
"Firoloida desmarestia",-94.1317977905,18.211057663,"obis",NA,"0cc17664-f333-41a0-828e-09fe5cdaed8f"
"Firoloida desmarestia",-101.150001526,15.9983301163,"obis",NA,"0d156cca-67bf-4e19-a58e-fe78ba7f7c68"
"Firoloida desmarestia",83.7404,9.1103,"obis",NA,"0ebc7889-eeef-4ae0-8792-324dec0c178e"
"Firoloida desmarestia",-92.6140518188,29.0193500519,"obis",NA,"106a8021-7d79-4189-ab8f-6535bc8a4893"
"Firoloida desmarestia",63.4202766418,-19.6783332825,"obis",NA,"13dc807f-12ff-4cc8-b655-2a9ff083c4fd"
"Firoloida desmarestia",35.483333333,33.983333333,"obis",NA,"1b8951c2-86f1-477f-9dc9-e30c9bf3baf6"
"Firoloida desmarestia",35.5,33.933333333,"obis",NA,"1d6531aa-323b-47ca-8c48-579d032d0022"
"Firoloida desmarestia",-92.0500030518,-1.85000002384,"obis",NA,"2186bfe4-99f3-42c6-bc26-ada284aabac6"
"Firoloida desmarestia",35.466666667,33.95,"obis",NA,"224add0e-e337-4db3-9841-708715f1c901"
"Firoloida desmarestia",22.3318333333,35.842,"obis",NA,"25cba54d-1656-441f-8df1-caa597ca5f0d"
"Firoloida desmarestia",9.81834,43.03715,"obis",NA,"25eea20e-365f-4728-b710-ab5d5ad790dc"
"Firoloida desmarestia",-118.967002869,-7.69999980927,"obis",1975-01-12,"26e0e5cd-0d5e-4ef6-9dcd-6cad45ac3837"
"Firoloida desmarestia",-92.0329971313,-12.3170003891,"obis",NA,"382c7056-734f-4263-ab10-2a3616b660c8"
"Firoloida desmarestia",35.5,34.2,"obis",NA,"3cef018d-6a4c-41d2-ae22-0d308191a3c3"
"Firoloida desmarestia",35.483333333,33.983333333,"obis",NA,"3d19d994-3552-4e46-a569-bc0bf00cda0c"
"Firoloida desmarestia",35.433333333,34.2,"obis",NA,"3dd8bbf0-22d0-43d7-869d-e534400bcbee"
"Firoloida desmarestia",35.433333333,34.2,"obis",NA,"49a92d3d-8da2-4dcc-8e75-15006828cd4b"
"Firoloida desmarestia",25,35.1669998169,"obis",NA,"49bb4ed2-8700-4e80-b040-d42061be6adc"
"Firoloida desmarestia",35.5,34.1,"obis",NA,"4efa04e3-0c95-470e-9179-003b2e4524c9"
"Firoloida desmarestia",-97.6327133179,22.3360748291,"obis",NA,"533e6b4c-3e80-4616-873a-eb3a4c48cf21"
"Firoloida desmarestia",55.666668,-4.582778,"obis",NA,"5364e890-6d0e-4772-af27-96c05d68a883"
"Firoloida desmarestia",25,35.1669998169,"obis",NA,"53eede9e-69af-4f53-b008-bae74a61a816"
"Firoloida desmarestia",-83.2079162598,27.3017368317,"obis",NA,"5a43ed31-b0e9-4328-a42d-cafd7eed0ea6"
"Firoloida desmarestia",35.433333333,34.1,"obis",NA,"5a76dea7-7daf-4218-bcfb-282f00321b5c"
"Firoloida desmarestia",-97.0777359009,27.280796051,"obis",NA,"5acfc38e-57b1-4463-ae3c-d632062839d3"
"Firoloida desmarestia",35.583333333,34.1,"obis",NA,"5ef966ae-bf07-4cfd-bd96-c08056780a44"
"Firoloida desmarestia",-92.0450134277,28.1369018555,"obis",NA,"5febbb26-051d-49d4-8a38-2300bde497f5"
"Firoloida desmarestia",-82.8923110962,23.0265483856,"obis",NA,"649e8bba-d8b4-4cbf-a25e-3f460558cfb2"
"Firoloida desmarestia",35.533333333,34.05,"obis",NA,"6728f4dc-ac45-4c5e-95fa-826e5f41619c"
"Firoloida desmarestia",35.5,34.1,"obis",NA,"69b734dd-c622-4f85-b2a7-020f72eda71e"
"Firoloida desmarestia",-79.9288864136,27.479719162,"obis",1975-01-24,"6d3ed1d9-0c65-43e0-b5bc-0cd8b837157c"
"Firoloida desmarestia",-55.939999,-34.349998,"obis",NA,"6f8a165d-9a97-4bb4-9b34-791391055356"
"Firoloida desmarestia",35.5,34,"obis",NA,"73412c6c-acff-4ece-b900-96e19e06c4da"
"Firoloida desmarestia",-88.3442077637,22.3022727966,"obis",NA,"7c189c7a-a8fe-409e-b72f-f4078a51d40e"
"Firoloida desmarestia",-112.016998291,6.19999980927,"obis",1975-01-18,"7f7e2ae1-75bc-49b6-9938-fab4e02eb391"
"Firoloida desmarestia",17.2735,40.028,"obis",NA,"8201925a-e27c-4554-b0d8-7524d6413b61"
"Firoloida desmarestia",55.666668,-4.582778,"obis",NA,"83ef05c0-7a57-4831-9e1b-6b0a07f3c1c7"
"Firoloida desmarestia",44.2166671753,-20.3833332062,"obis",NA,"8540d142-6218-4c93-b606-c6320d306808"
"Firoloida desmarestia",35.466666667,33.966666667,"obis",NA,"86c0fadc-2338-4ed2-9271-10bdd75a2f26"
